,brand,state,year,quarter,count,percentage
1814,Others,Goa,2020,4,42522,0.080597592042215
1815,Xiaomi,Goa,2021,1,142193,0.2494460866438025
1816,Samsung,Goa,2021,1,123133,0.2160095432736586
1817,Vivo,Goa,2021,1,87010,0.1526397501907777
1818,Oppo,Goa,2021,1,60381,0.1059250747761102
1819,Realme,Goa,2021,1,31824,0.0558281509030147
1820,Apple,Goa,2021,1,26139,0.0458550790740919
1821,OnePlus,Goa,2021,1,18577,0.0325892269772908
1822,Motorola,Goa,2021,1,15944,0.0279702123553816
1823,Huawei,Goa,2021,1,11414,0.0200233319006727
1824,Lenovo,Goa,2021,1,8178,0.0143464874963818
1825,Others,Goa,2021,1,45242,0.079367056408817
1826,Xiaomi,Goa,2021,2,152107,0.2497217233125268
1827,Samsung,Goa,2021,2,129938,0.2133257593916329
1828,Vivo,Goa,2021,2,94216,0.1546791527254697
1829,Oppo,Goa,2021,2,64685,0.1061966225911417
1830,Realme,Goa,2021,2,37973,0.0623421867458209
1831,Apple,Goa,2021,2,28049,0.0460494560881028
1832,OnePlus,Goa,2021,2,19803,0.0325115825488502
1833,Motorola,Goa,2021,2,15937,0.0261645756239472
1834,Huawei,Goa,2021,2,11315,0.018576405420403
1835,Lenovo,Goa,2021,2,7861,0.012905799647352
1836,Others,Goa,2021,2,47222,0.0775267359047522
1837,Xiaomi,Goa,2021,3,163235,0.2498018235295918
1838,Samsung,Goa,2021,3,135615,0.207534378644075
1839,Vivo,Goa,2021,3,103139,0.1578356986983096
1840,Oppo,Goa,2021,3,69841,0.1068790955195284
1841,Realme,Goa,2021,3,45087,0.0689975484269838
1842,Apple,Goa,2021,3,29989,0.0458927735217871
1843,OnePlus,Goa,2021,3,22136,0.0338751687178058
1844,Motorola,Goa,2021,3,15824,0.0242157873956704
1845,Huawei,Goa,2021,3,11214,0.0171610111131855
1846,Tecno,Goa,2021,3,7719,0.0118125418925164
1847,Others,Goa,2021,3,49659,0.0759941725405458
1848,Xiaomi,Goa,2021,4,172749,0.2477832060105166
1849,Samsung,Goa,2021,4,141066,0.2023385706376277
1850,Vivo,Goa,2021,4,110824,0.1589608392691679
1851,Oppo,Goa,2021,4,75088,0.1077027674424608
1852,Realme,Goa,2021,4,53598,0.0768785016165168
1853,Apple,Goa,2021,4,33398,0.0479045523524838
1854,OnePlus,Goa,2021,4,24355,0.0349336898180952
1855,Motorola,Goa,2021,4,16068,0.0230471988502218
1856,Huawei,Goa,2021,4,10899,0.0156330234172621
1857,Tecno,Goa,2021,4,9081,0.0130253679834991
1858,Others,Goa,2021,4,50052,0.0717922826021475
1859,Xiaomi,Goa,2022,1,181266,0.2454090557086923
1860,Samsung,Goa,2022,1,146487,0.1983231071662596
1861,Vivo,Goa,2022,1,118448,0.1603621850241258
1862,Oppo,Goa,2022,1,80145,0.1085052286130501
1863,Realme,Goa,2022,1,60870,0.0824095485142724
1864,Apple,Goa,2022,1,36235,0.0490571708627346
1865,OnePlus,Goa,2022,1,26283,0.0355835413767146
1866,Motorola,Goa,2022,1,16125,0.0218310164250475
1867,Huawei,Goa,2022,1,10823,0.0146528428383435
1868,Tecno,Goa,2022,1,10780,0.0145946267945433
1869,Others,Goa,2022,1,51166,0.0692716766762159
1870,Xiaomi,Gujarat,2018,1,655082,0.2435205617148839
1871,Samsung,Gujarat,2018,1,589816,0.219258541111534
1872,Vivo,Gujarat,2018,1,424397,0.1577655863389798
1873,Oppo,Gujarat,2018,1,297896,0.110740031404644
1874,Apple,Gujarat,2018,1,124833,0.0464054916492196
1875,Realme,Gujarat,2018,1,107796,0.040072147411496
1876,OnePlus,Gujarat,2018,1,85786,0.0318901372763608
1877,Lenovo,Gujarat,2018,1,74654,0.0277519211553102
1878,Motorola,Gujarat,2018,1,65692,0.0244203820898363
1879,Huawei,Gujarat,2018,1,32104,0.0119343595355919
1880,Others,Gujarat,2018,1,231992,0.0862408403121431
1881,Xiaomi,Gujarat,2018,2,877057,0.2459618741805893
1882,Samsung,Gujarat,2018,2,771605,0.2163889142063898
1883,Vivo,Gujarat,2018,2,588311,0.1649859429444798
1884,Oppo,Gujarat,2018,2,406366,0.1139612852565675
1885,Apple,Gujarat,2018,2,158941,0.0445734156892163
1886,Realme,Gujarat,2018,2,139735,0.0391872848499295
1887,OnePlus,Gujarat,2018,2,104673,0.0293544972061163
1888,Lenovo,Gujarat,2018,2,94848,0.0265991741041694
1889,Motorola,Gujarat,2018,2,82342,0.0230919913344036
1890,Huawei,Gujarat,2018,2,42387,0.0118870107198193
1891,Others,Gujarat,2018,2,299560,0.0840086095083185
1892,Xiaomi,Gujarat,2018,3,1090580,0.2460038306562124
1893,Samsung,Gujarat,2018,3,952941,0.2149563868669531
1894,Vivo,Gujarat,2018,3,773925,0.1745754686869457
1895,Oppo,Gujarat,2018,3,521622,0.1176630876731233
1896,Apple,Gujarat,2018,3,186759,0.0421275187602226
1897,Realme,Gujarat,2018,3,171742,0.0387401106608953
1898,OnePlus,Gujarat,2018,3,121797,0.0274739391538765
1899,Lenovo,Gujarat,2018,3,107576,0.0242660860153979
1900,Motorola,Gujarat,2018,3,95285,0.0214935859855097
1901,Huawei,Gujarat,2018,3,53733,0.0121206365719619
1902,Others,Gujarat,2018,3,357223,0.0805793489689011
1903,Xiaomi,Gujarat,2018,4,1363826,0.2444553184777309
1904,Samsung,Gujarat,2018,4,1194869,0.2141710760274169
1905,Vivo,Gujarat,2018,4,1025717,0.1838518813272534
1906,Oppo,Gujarat,2018,4,679260,0.1217521293986062
1907,Apple,Gujarat,2018,4,230209,0.0412631922337893
1908,Realme,Gujarat,2018,4,212094,0.0380162178439301
1909,OnePlus,Gujarat,2018,4,145412,0.0260639823338782
1910,Lenovo,Gujarat,2018,4,127399,0.0228352906593249
1911,Motorola,Gujarat,2018,4,112287,0.020126580917147
1912,Huawei,Gujarat,2018,4,68005,0.0121893730821073
1913,Others,Gujarat,2018,4,419962,0.0752749576988155
1914,Xiaomi,Gujarat,2019,1,1611706,0.2422694142504452
1915,Samsung,Gujarat,2019,1,1419211,0.2133338323911362
1916,Vivo,Gujarat,2019,1,1271697,0.1911597321683039
1917,Oppo,Gujarat,2019,1,837507,0.1258928925751022
1918,Apple,Gujarat,2019,1,266733,0.0400949352247022
1919,Realme,Gujarat,2019,1,248960,0.0374233224743165
1920,OnePlus,Gujarat,2019,1,164369,0.0247077204843386
1921,Lenovo,Gujarat,2019,1,143180,0.0215226193439614
1922,Motorola,Gujarat,2019,1,124721,0.0187478880234545
1923,Huawei,Gujarat,2019,1,81525,0.0122547251153545
1924,Others,Gujarat,2019,1,482927,0.0725929179488844
1925,Xiaomi,Gujarat,2019,2,1819154,0.2401635984260648
1926,Samsung,Gujarat,2019,2,1612210,0.2128429781197666
1927,Vivo,Gujarat,2019,2,1487567,0.1963876854954918
1928,Oppo,Gujarat,2019,2,976688,0.1289417523857553
1929,Apple,Gujarat,2019,2,301303,0.0397778377732553
1930,Realme,Gujarat,2019,2,281975,0.0372261670348907
1931,OnePlus,Gujarat,2019,2,180243,0.0237955706175008
1932,Lenovo,Gujarat,2019,2,158443,0.0209175479510921
1933,Motorola,Gujarat,2019,2,134995,0.0178219573326538
1934,Huawei,Gujarat,2019,2,92218,0.0121745639564626
1935,Others,Gujarat,2019,2,529849,0.0699503409070656
1936,Xiaomi,Gujarat,2019,3,2007322,0.2381362910486388
1937,Samsung,Gujarat,2019,3,1784247,0.2116720500720166
1938,Vivo,Gujarat,2019,3,1706171,0.2024095953886557
1939,Oppo,Gujarat,2019,3,1111618,0.1318754975947584
1940,Apple,Gujarat,2019,3,330663,0.0392278171648674
1941,Realme,Gujarat,2019,3,318122,0.0377400303394149
1942,OnePlus,Gujarat,2019,3,194687,0.0230964638933795
1943,Lenovo,Gujarat,2019,3,161748,0.0191887842630804
1944,Motorola,Gujarat,2019,3,141326,0.0167660442463839
1945,Huawei,Gujarat,2019,3,102241,0.0121292411148305
1946,Others,Gujarat,2019,3,571154,0.0677581848739735
1947,Xiaomi,Gujarat,2019,4,2194279,0.2353417314122709
1948,Samsung,Gujarat,2019,4,1961599,0.210386238484978
1949,Vivo,Gujarat,2019,4,1944394,0.2085409606105837
1950,Oppo,Gujarat,2019,4,1262789,0.1354371753402234
1951,Realme,Gujarat,2019,4,362885,0.038920294184806
1952,Apple,Gujarat,2019,4,353958,0.0379628518375396
1953,OnePlus,Gujarat,2019,4,206534,0.0221512711717616
1954,Lenovo,Gujarat,2019,4,169920,0.0182243310907925
1955,Motorola,Gujarat,2019,4,147476,0.0158171577915825
1956,Huawei,Gujarat,2019,4,111054,0.0119108101751228
1957,Others,Gujarat,2019,4,608911,0.0653071779003386
1958,Xiaomi,Gujarat,2020,1,2375291,0.2315133867058199
1959,Vivo,Gujarat,2020,1,2206536,0.2150652792640199
1960,Samsung,Gujarat,2020,1,2139753,0.2085561153323691
1961,Oppo,Gujarat,2020,1,1429059,0.1392866343081468
1962,Realme,Gujarat,2020,1,411217,0.0400802429432887
1963,Apple,Gujarat,2020,1,377075,0.0367525117099745
1964,OnePlus,Gujarat,2020,1,216733,0.021124397322649
1965,Lenovo,Gujarat,2020,1,183981,0.0179321457453101
1966,Motorola,Gujarat,2020,1,152517,0.0148654321513496
1967,Huawei,Gujarat,2020,1,119412,0.0116387745894357
1968,Others,Gujarat,2020,1,648269,0.0631850799276363
1969,Xiaomi,Gujarat,2020,2,2596510,0.2279108376562201
1970,Vivo,Gujarat,2020,2,2517289,0.2209571480998682
1971,Samsung,Gujarat,2020,2,2358840,0.2070491545563076
1972,Oppo,Gujarat,2020,2,1638925,0.1438580131044057
1973,Realme,Gujarat,2020,2,464677,0.0407874124534777
1974,Apple,Gujarat,2020,2,399962,0.0351069991837725
1975,OnePlus,Gujarat,2020,2,225499,0.019793363391876
1976,Lenovo,Gujarat,2020,2,199446,0.017506539519271
1977,Motorola,Gujarat,2020,2,159087,0.0139639945273521
1978,Huawei,Gujarat,2020,2,128197,0.0112525989328038
1979,Others,Gujarat,2020,2,704225,0.061813938574645
1980,Vivo,Gujarat,2020,3,2833786,0.2272875180454171
1981,Xiaomi,Gujarat,2020,3,2792901,0.2240082830660337
1982,Samsung,Gujarat,2020,3,2570866,0.2061996750521561
1983,Oppo,Gujarat,2020,3,1827108,0.1465455904295264
1984,Realme,Gujarat,2020,3,525717,0.0421658206104069
1985,Apple,Gujarat,2020,3,425591,0.03413508362751
1986,OnePlus,Gujarat,2020,3,236755,0.0189892448952894
1987,Lenovo,Gujarat,2020,3,211958,0.0170003690292317
1988,Motorola,Gujarat,2020,3,164618,0.0132034023195825
1989,Huawei,Gujarat,2020,3,135946,0.0109037270027455
1990,Others,Gujarat,2020,3,742601,0.0595612859221002
1991,Vivo,Gujarat,2020,4,3159752,0.2322458547660038
1992,Xiaomi,Gujarat,2020,4,2998305,0.2203792916577577
1993,Samsung,Gujarat,2020,4,2800655,0.2058517612710372
1994,Oppo,Gujarat,2020,4,2016643,0.1482258662366155
1995,Realme,Gujarat,2020,4,592948,0.043582444157577
1996,Apple,Gujarat,2020,4,456563,0.0335579704323412
1997,OnePlus,Gujarat,2020,4,249222,0.0183181390237249
1998,Lenovo,Gujarat,2020,4,223106,0.0163985792788244
1999,Motorola,Gujarat,2020,4,170289,0.0125164615331355
2000,Huawei,Gujarat,2020,4,144035,0.0105867586099229
2001,Others,Gujarat,2020,4,793685,0.0583368730330594
2002,Vivo,Gujarat,2021,1,3492512,0.2380696662046393
2003,Xiaomi,Gujarat,2021,1,3197714,0.2179745422772783
2004,Samsung,Gujarat,2021,1,2987011,0.2036118162856951
2005,Oppo,Gujarat,2021,1,2188804,0.1492014451682282
2006,Realme,Gujarat,2021,1,666628,0.0454411911663199
2007,Apple,Gujarat,2021,1,489078,0.033338363964972
2008,OnePlus,Gujarat,2021,1,264150,0.0180059803167334
2009,Lenovo,Gujarat,2021,1,224880,0.0153291116927012
2010,Motorola,Gujarat,2021,1,174216,0.0118755626229795
2011,Huawei,Gujarat,2021,1,149907,0.0102185216405094
2012,Others,Gujarat,2021,1,835226,0.0569337986599433
2013,Vivo,Gujarat,2021,2,3834323,0.2436659652804614
2014,Xiaomi,Gujarat,2021,2,3362430,0.2136778126511464
2015,Samsung,Gujarat,2021,2,3154317,0.2004525170690025
2016,Oppo,Gujarat,2021,2,2364362,0.1502519607770243
2017,Realme,Gujarat,2021,2,790357,0.0502261028403631
2018,Apple,Gujarat,2021,2,529166,0.0336277731906259
2019,OnePlus,Gujarat,2021,2,293085,0.0186251495855263
2020,Lenovo,Gujarat,2021,2,218253,0.0138696786682698
2021,Motorola,Gujarat,2021,2,173429,0.0110211749747283
2022,Huawei,Gujarat,2021,2,146703,0.0093227743475287
2023,Others,Gujarat,2021,2,869556,0.0552590906153229
2024,Vivo,Gujarat,2021,3,4261214,0.2514471054380244
2025,Xiaomi,Gujarat,2021,3,3544088,0.2091307005509784
2026,Samsung,Gujarat,2021,3,3267319,0.1927990251352456
2027,Oppo,Gujarat,2021,3,2580826,0.1522902223026571
2028,Realme,Gujarat,2021,3,932371,0.0550176520457213
2029,Apple,Gujarat,2021,3,569577,0.0336097853743261
2030,OnePlus,Gujarat,2021,3,345805,0.0204053742187076
2031,Lenovo,Gujarat,2021,3,210237,0.0124057334613971
2032,Motorola,Gujarat,2021,3,172358,0.0101705570757739
2033,Tecno,Gujarat,2021,3,161791,0.0095470160935178
2034,Others,Gujarat,2021,3,901175,0.0531768283036504
2035,Vivo,Gujarat,2021,4,4645259,0.2560895047141271
2036,Xiaomi,Gujarat,2021,4,3700589,0.2040105845896961
2037,Samsung,Gujarat,2021,4,3390165,0.1868971516441104
2038,Oppo,Gujarat,2021,4,2791203,0.1538768438587785
2039,Realme,Gujarat,2021,4,1116664,0.0615608151649016
2040,Apple,Gujarat,2021,4,635160,0.0350158752857967
2041,OnePlus,Gujarat,2021,4,397948,0.021938562784546
2042,Lenovo,Gujarat,2021,4,199946,0.0110228669939761
2043,Tecno,Gujarat,2021,4,187064,0.0103126923837494
2044,Motorola,Gujarat,2021,4,174499,0.009619993736218
2045,Others,Gujarat,2021,4,900704,0.0496551088440995
2046,Vivo,Gujarat,2022,1,4996272,0.259340283786706
2047,Xiaomi,Gujarat,2022,1,3842766,0.1994655264897317
2048,Samsung,Gujarat,2022,1,3511762,0.1822841818202392
2049,Oppo,Gujarat,2022,1,2996365,0.1555315942423777
2050,Realme,Gujarat,2022,1,1272108,0.0660310026610518
2051,Apple,Gujarat,2022,1,693504,0.0359975446026989
2052,OnePlus,Gujarat,2022,1,441053,0.0228936315286633
2053,Tecno,Gujarat,2022,1,223305,0.0115910386926473
2054,Lenovo,Gujarat,2022,1,203354,0.010555446955082
2055,Motorola,Gujarat,2022,1,174739,0.0090701350624235
2056,Others,Gujarat,2022,1,910086,0.0472396141583781
2057,Xiaomi,Haryana,2018,1,444407,0.2405636809777428
2058,Samsung,Haryana,2018,1,394835,0.213729668927013
2059,Vivo,Haryana,2018,1,256267,0.1387208861091819
2060,Oppo,Haryana,2018,1,192587,0.1042500177280298
2061,Apple,Haryana,2018,1,100085,0.0541774004699687
2062,Realme,Haryana,2018,1,89281,0.0483290452251513
2063,OnePlus,Haryana,2018,1,55486,0.0300353423837406
2064,Motorola,Haryana,2018,1,53420,0.0289169878913496
2065,Lenovo,Haryana,2018,1,34977,0.0189335358569025
2066,Huawei,Haryana,2018,1,29629,0.0160385891844402
2067,Others,Haryana,2018,1,196383,0.1063048452464791
2068,Xiaomi,Haryana,2018,2,599986,0.245170338110044
2069,Samsung,Haryana,2018,2,516011,0.210855905535299
2070,Vivo,Haryana,2018,2,351564,0.1436584599429312
2071,Oppo,Haryana,2018,2,260510,0.1064513585001109
2072,Apple,Haryana,2018,2,127528,0.0521113540624242
2073,Realme,Haryana,2018,2,116691,0.0476830658122008
2074,Motorola,Haryana,2018,2,68775,0.0281033057496646
2075,OnePlus,Haryana,2018,2,67358,0.0275242816239318
2076,Lenovo,Haryana,2018,2,44001,0.0179799862783132
2077,Huawei,Haryana,2018,2,39423,0.0161092929490225
2078,Others,Haryana,2018,2,255374,0.1043526514360574
2079,Xiaomi,Haryana,2018,3,751015,0.2486476947739999
2080,Samsung,Haryana,2018,3,630157,0.208633762835229
2081,Vivo,Haryana,2018,3,451732,0.1495604221695286
2082,Oppo,Haryana,2018,3,328450,0.1087439469897675
2083,Apple,Haryana,2018,3,152459,0.0504764603870086
2084,Realme,Haryana,2018,3,143729,0.0475861128235418
2085,Motorola,Haryana,2018,3,81942,0.0271295372331725
2086,OnePlus,Haryana,2018,3,79279,0.0262478653475469
2087,Huawei,Haryana,2018,3,50399,0.0166862115522523
2088,Lenovo,Haryana,2018,3,49707,0.0164571026732238
2089,Others,Haryana,2018,3,301529,0.0998308832147286
2090,Xiaomi,Haryana,2018,4,948615,0.2500910210412174
2091,Samsung,Haryana,2018,4,785842,0.2071778626282236
2092,Vivo,Haryana,2018,4,591623,0.155974341689166
2093,Oppo,Haryana,2018,4,427382,0.1126741625998298
2094,Apple,Haryana,2018,4,187472,0.0494247549286476
2095,Realme,Haryana,2018,4,179167,0.0472352408162339
2096,Motorola,Haryana,2018,4,98841,0.0260582497754462
2097,OnePlus,Haryana,2018,4,93582,0.0246717772026366
2098,Huawei,Haryana,2018,4,65203,0.0171899926154978
2099,Lenovo,Haryana,2018,4,59641,0.0157236377096285
2100,Others,Haryana,2018,4,355711,0.093778958993472
2101,Xiaomi,Haryana,2019,1,1136307,0.2503558785899342
2102,Samsung,Haryana,2019,1,934852,0.2059704761227002
2103,Vivo,Haryana,2019,1,732478,0.1613825957578346
2104,Oppo,Haryana,2019,1,527926,0.1163148493853066
2105,Apple,Haryana,2019,1,216144,0.0476217439670289
2106,Realme,Haryana,2019,1,213023,0.046934112282036
2107,Motorola,Haryana,2019,1,111982,0.024672339426104
2108,OnePlus,Haryana,2019,1,105006,0.0231353581269979
2109,Huawei,Haryana,2019,1,80507,0.0177376366753349
2110,Lenovo,Haryana,2019,1,67191,0.0148038002391398
2111,Others,Haryana,2019,1,413351,0.0910712094275824
2112,Xiaomi,Haryana,2019,2,1301537,0.2513575626251683
2113,Samsung,Haryana,2019,2,1060392,0.2047867625332414
2114,Vivo,Haryana,2019,2,854882,0.1650979233415024
2115,Oppo,Haryana,2019,2,615320,0.1188328379711975
2116,Realme,Haryana,2019,2,244076,0.0471368454798446
2117,Apple,Haryana,2019,2,243241,0.0469755872407073
2118,Motorola,Haryana,2019,2,122500,0.0236576458614569
2119,OnePlus,Haryana,2019,2,114507,0.0221140086094518
2120,Huawei,Haryana,2019,2,92344,0.0178338093831051
2121,Lenovo,Haryana,2019,2,72976,0.014093390729679
2122,Others,Haryana,2019,2,456255,0.0881136262246452
2123,Xiaomi,Haryana,2019,3,1453801,0.2513594981250925
2124,Samsung,Haryana,2019,3,1177753,0.2036313106094452
2125,Vivo,Haryana,2019,3,977699,0.1690423448308295
2126,Oppo,Haryana,2019,3,699529,0.1209472674485351
2127,Realme,Haryana,2019,3,278941,0.0482283818531638
2128,Apple,Haryana,2019,3,268393,0.0464046522050046
2129,Motorola,Haryana,2019,3,129804,0.0224428709944686
2130,OnePlus,Haryana,2019,3,123917,0.0214250196066498
2131,Huawei,Haryana,2019,3,103942,0.0179713791324385
2132,Lenovo,Haryana,2019,3,73965,0.012788411397999
2133,Others,Haryana,2019,3,496008,0.085758863796373
2134,Xiaomi,Haryana,2019,4,1597800,0.2509628646269115
2135,Samsung,Haryana,2019,4,1285177,0.2018598707426587
2136,Vivo,Haryana,2019,4,1103105,0.1732622298061517
2137,Oppo,Haryana,2019,4,785251,0.1233376144768724
2138,Realme,Haryana,2019,4,319391,0.0501660284741856
2139,Apple,Haryana,2019,4,288206,0.045267870423497
2140,Motorola,Haryana,2019,4,136766,0.021481529067195
2141,OnePlus,Haryana,2019,4,130817,0.0205471329715225
2142,Huawei,Haryana,2019,4,113928,0.0178944155972053
2143,Lenovo,Haryana,2019,4,76631,0.012036259406199
2144,Others,Haryana,2019,4,529607,0.0831841844076008
2145,Xiaomi,Haryana,2020,1,1753322,0.2498047378671761
2146,Samsung,Haryana,2020,1,1400065,0.1994744093338291
2147,Vivo,Haryana,2020,1,1250165,0.1781173909388682
2148,Oppo,Haryana,2020,1,881733,0.1256250026714082
2149,Realme,Haryana,2020,1,364011,0.0518625058236699
2150,Apple,Haryana,2020,1,308315,0.0439272123178277
2151,Motorola,Haryana,2020,1,143514,0.020447172367808
2152,OnePlus,Haryana,2020,1,137007,0.0195200868528246
2153,Huawei,Haryana,2020,1,123916,0.0176549452396929
2154,Lenovo,Haryana,2020,1,80705,0.0114984534327239
2155,Others,Haryana,2020,1,576017,0.0820680831541708
2156,Xiaomi,Haryana,2020,2,1914791,0.2492283490639835
2157,Samsung,Haryana,2020,2,1520490,0.1979063054235665
2158,Vivo,Haryana,2020,2,1398622,0.1820440204829492
2159,Oppo,Haryana,2020,2,984512,0.128143646170094
2160,Realme,Haryana,2020,2,407778,0.0530762039954298
2161,Apple,Haryana,2020,2,326534,0.0425015209144281
2162,Motorola,Haryana,2020,2,151138,0.0196720551855697
2163,OnePlus,Haryana,2020,2,142338,0.0185266510804935
2164,Huawei,Haryana,2020,2,133152,0.0173310053862628
2165,Lenovo,Haryana,2020,2,83928,0.0109240313330499
2166,Others,Haryana,2020,2,619595,0.0806462109641725
2167,Xiaomi,Haryana,2020,3,2075024,0.2470614905720044
2168,Samsung,Haryana,2020,3,1655037,0.197055989796657
2169,Vivo,Haryana,2020,3,1573430,0.1873395011868339
2170,Oppo,Haryana,2020,3,1092131,0.1300339238292635
2171,Realme,Haryana,2020,3,459785,0.0547440258245924
2172,Apple,Haryana,2020,3,348330,0.0414737029600362
2173,Motorola,Haryana,2020,3,158324,0.0188507522965141
2174,OnePlus,Haryana,2020,3,149108,0.0177534547726727
2175,Huawei,Haryana,2020,3,142260,0.0169381017514849
2176,Lenovo,Haryana,2020,3,87838,0.0104583788953109
2177,Others,Haryana,2020,3,657549,0.0782906781146294
2178,Xiaomi,Haryana,2020,4,2236661,0.2449827067693055
2179,Samsung,Haryana,2020,4,1795147,0.1966234360543678
2180,Vivo,Haryana,2020,4,1744266,0.1910504122017907
2181,Oppo,Haryana,2020,4,1196039,0.1310028080346791
2182,Realme,Haryana,2020,4,514733,0.0563789879662071
2183,Apple,Haryana,2020,4,374080,0.040973187688372
2184,Motorola,Haryana,2020,4,165075,0.0180807553401892
2185,OnePlus,Haryana,2020,4,156430,0.0171338637459688
2186,Huawei,Haryana,2020,4,151226,0.0165638667701073
2187,Lenovo,Haryana,2020,4,91990,0.0100757151824565
2188,Others,Haryana,2020,4,704226,0.0771342602465554
2189,Xiaomi,Haryana,2021,1,2382996,0.2424724292715487
2190,Vivo,Haryana,2021,1,1922898,0.1956569584260328
2191,Samsung,Haryana,2021,1,1913165,0.1946666151127834
2192,Oppo,Haryana,2021,1,1300515,0.1323288127021984
2193,Realme,Haryana,2021,1,577867,0.0587985944105076
2194,Apple,Haryana,2021,1,401563,0.0408594710673332
2195,Motorola,Haryana,2021,1,169504,0.0172472159631172
2196,OnePlus,Haryana,2021,1,165335,0.016823015688491
2197,Huawei,Haryana,2021,1,157570,0.016032918511117
2198,Lenovo,Haryana,2021,1,92713,0.0094336483716519
2199,Others,Haryana,2021,1,743779,0.0756803204752182
2200,Xiaomi,Haryana,2021,2,2505880,0.237961885151018
2201,Vivo,Haryana,2021,2,2114734,0.2008181114949451
2202,Samsung,Haryana,2021,2,2016108,0.1914524479815668
2203,Oppo,Haryana,2021,2,1416092,0.13447408569735
2204,Realme,Haryana,2021,2,673053,0.0639140584092407
2205,Apple,Haryana,2021,2,434298,0.041241548197566
2206,OnePlus,Haryana,2021,2,181344,0.0172206809986217
2207,Motorola,Haryana,2021,2,169562,0.0161018457268412
2208,Huawei,Haryana,2021,2,154484,0.0146700176647205
2209,Tecno,Haryana,2021,2,108879,0.0103393027971641
2210,Others,Haryana,2021,2,756160,0.0718060158809655
2211,Xiaomi,Haryana,2021,3,2638176,0.2329446119744262
2212,Vivo,Haryana,2021,3,2357220,0.2081368711709745
2213,Samsung,Haryana,2021,3,2089070,0.1844598694466989
2214,Oppo,Haryana,2021,3,1560205,0.13776235866203
2215,Realme,Haryana,2021,3,781719,0.0690239124031287
2216,Apple,Haryana,2021,3,467144,0.0412476945496363
2217,OnePlus,Haryana,2021,3,210246,0.0185642174324894
2218,Motorola,Haryana,2021,3,168742,0.0148995137980895
2219,Huawei,Haryana,2021,3,153598,0.0135623349276348
2220,Tecno,Haryana,2021,3,134477,0.0118739964977639
2221,Others,Haryana,2021,3,764739,0.0675246191371275
2222,Xiaomi,Haryana,2021,4,2742821,0.2263718737823877
2223,Vivo,Haryana,2021,4,2569078,0.2120324296602326
2224,Samsung,Haryana,2021,4,2176063,0.1795959192300642
2225,Oppo,Haryana,2021,4,1697572,0.1401048608423646
2226,Realme,Haryana,2021,4,916660,0.0756542413162811
2227,Apple,Haryana,2021,4,529430,0.0436951813977687
2228,OnePlus,Haryana,2021,4,238331,0.0196700532227331
